"story_id","status","nl","folio_gold_fol","siv_extraction_view","siv_tests","siv_translation","folio_gold_score","siv_translation_score"
"64","evaluated","Family History is written by Dani Shapiro.","WrittenBy(family_History, dani_Shapiro)","[reconstructed from report — not raw extraction]
top_formula_case: atomic
structural_class: ground_instance
canonical_fol: WrittenBy(familyHistory, daniShapiro)","[positive|entailed] WrittenBy(familyHistory,daniShapiro)
[contrastive|not_entailed] -WrittenBy(familyHistory, daniShapiro)","WrittenBy(familyHistory, daniShapiro)","recall=0.00 precision=1.00 f1=0.00 (P:0/1 C:1/1)","recall=1.00 precision=1.00 f1=1.00 (P:1/1 C:1/1)"
"64","evaluated","Family History is a novel written in 2003.","Novel(family_History) ∧ WrittenIn(family_History, yr2003)","[reconstructed from report — not raw extraction]
top_formula_case: connective
structural_class: ground_instance
canonical_fol: (Novel(x) & WrittenIn(x, year2003))","[positive|unknown] (Novel(x) & WrittenIn(x,year2003))
[positive|unknown] Novel(x)
[positive|unknown] WrittenIn(x,year2003)
[contrastive|no_contrastives] ","(Novel(x) & WrittenIn(x, year2003))","recall=0.00 precision=n/a f1=n/a (P:0/3 C:0/0)","recall=0.00 precision=n/a f1=n/a (P:0/3 C:0/0)"
"64","evaluated","Dani Shapiro created a podcast called Family Secrets.","Podcast(family_Secrets) ∧ CreatedBy(family_Secrets, dani_Shapiro)","[reconstructed from report — not raw extraction]
top_formula_case: quantification
structural_class: existential_compound_nucleus
canonical_fol: exists x.((Podcast(x) & Called(x, familySecrets)) & Created(daniShapiro, x))","[positive|entailed] exists v0.((Podcast(v0) & Called(v0,familySecrets)) & Created(daniShapiro,v0))
[positive|entailed] exists v0.(Podcast(v0))
[positive|entailed] exists v0.(Called(v0,familySecrets))
[contrastive|no_contrastives] ","exists x.((Podcast(x) & Called(x, familySecrets)) & Created(daniShapiro, x))","recall=0.67 precision=n/a f1=n/a (P:2/3 C:0/0)","recall=1.00 precision=n/a f1=n/a (P:3/3 C:0/0)"
"64","evaluated","Boston is an American city.","City(boston) ∧ American(boston)","[reconstructed from report — not raw extraction]
top_formula_case: atomic
structural_class: ground_instance
canonical_fol: AmericanCity(boston)","[positive|entailed] AmericanCity(boston)
[contrastive|not_entailed] -AmericanCity(boston)","AmericanCity(boston)","recall=0.00 precision=1.00 f1=0.00 (P:0/1 C:1/1)","recall=1.00 precision=1.00 f1=1.00 (P:1/1 C:1/1)"
"456","evaluated","Some professional basketball players are not American nationals.","∃x (Professional(x) ∧ BasketballPlayer(x) ∧ ¬AmericanNational(x))","[reconstructed from report — not raw extraction]
top_formula_case: quantification
structural_class: simple_existential
canonical_fol: exists x.(ProfessionalBasketballPlayer(x) & -AmericanNational(x))","[positive|entailed] exists v0.(ProfessionalBasketballPlayer(v0) & -AmericanNational(v0))
[positive|entailed] exists v0.(ProfessionalBasketballPlayer(v0))
[contrastive|no_contrastives] ","exists x.(ProfessionalBasketballPlayer(x) & -AmericanNational(x))","recall=0.50 precision=n/a f1=n/a (P:1/2 C:0/0)","recall=1.00 precision=n/a f1=n/a (P:2/2 C:0/0)"
"456","evaluated","All professional basketball players can do jump shots.","∀x (Professional(x) ∧ BasketballPlayer(x) → CanDo(x, jumpShot))","[reconstructed from report — not raw extraction]
top_formula_case: quantification
structural_class: simple_universal
canonical_fol: all x.(ProfessionalBasketballPlayer(x) -> CanDoJumpShots(x))","[positive|entailed] all v0.(ProfessionalBasketballPlayer(v0) -> CanDoJumpShots(v0))
[contrastive|not_entailed] all x.(ProfessionalBasketballPlayer(x) -> -CanDoJumpShots(x))","all x.(ProfessionalBasketballPlayer(x) -> CanDoJumpShots(x))","recall=0.00 precision=1.00 f1=0.00 (P:0/1 C:1/1)","recall=1.00 precision=1.00 f1=1.00 (P:1/1 C:1/1)"
"456","evaluated","If someone can jump shots, they leap straight into the air.","∀x (CanDo(x, jumpShot) → LeapStraightIntoAir(x))","[reconstructed from report — not raw extraction]
top_formula_case: quantification
structural_class: simple_universal
canonical_fol: all x.((CanJumpShots(x) -> LeapStraightIntoAir(x)))","[positive|entailed] all v0.((CanJumpShots(v0) -> LeapStraightIntoAir(v0)))
[contrastive|not_entailed] all x.((CanJumpShots(x) -> -LeapStraightIntoAir(x)))
[contrastive|not_entailed] all x.(-((CanJumpShots(x) -> LeapStraightIntoAir(x))))","all x.((CanJumpShots(x) -> LeapStraightIntoAir(x)))","recall=0.00 precision=1.00 f1=0.00 (P:0/1 C:2/2)","recall=1.00 precision=1.00 f1=1.00 (P:1/1 C:2/2)"
"456","evaluated","If someone leaps straight into the air, they activate their leg muscles.","∀x (LeapStraightIntoAir(x) → Activate(x, legMuscle))","[reconstructed from report — not raw extraction]
top_formula_case: quantification
structural_class: simple_universal
canonical_fol: all x.((LeapStraightIntoAir(x) -> ActivateLegMuscles(x)))","[positive|entailed] all v0.((LeapStraightIntoAir(v0) -> ActivateLegMuscles(v0)))
[contrastive|not_entailed] all x.((LeapStraightIntoAir(x) -> -ActivateLegMuscles(x)))
[contrastive|not_entailed] all x.(-((LeapStraightIntoAir(x) -> ActivateLegMuscles(x))))","all x.((LeapStraightIntoAir(x) -> ActivateLegMuscles(x)))","recall=0.00 precision=1.00 f1=0.00 (P:0/1 C:2/2)","recall=1.00 precision=1.00 f1=1.00 (P:1/1 C:2/2)"
"280","evaluated","Events are either happy or sad.","∀x (Event(x) → Happy(x) ⊕ Sad(x))","[reconstructed from report — not raw extraction]
top_formula_case: quantification
structural_class: simple_universal
canonical_fol: all x.(Event(x) -> (Happy(x) | Sad(x)))","[positive|entailed] all v0.(Event(v0) -> (Happy(v0) | Sad(v0)))
[contrastive|not_entailed] all x.(Event(x) -> -((Happy(x) | Sad(x))))","all x.(Event(x) -> (Happy(x) | Sad(x)))","PARSE_ERROR (normalized: all x (Event(x) -> Happy(x) Sad(x)))","recall=1.00 precision=1.00 f1=1.00 (P:1/1 C:1/1)"
"280","evaluated","At least one event is happy.","∃x (Event(x) ∧ Happy(x))","[reconstructed from report — not raw extraction]
top_formula_case: quantification
structural_class: simple_existential
canonical_fol: exists x.(Event(x) & Happy(x))","[positive|entailed] exists v0.(Event(v0) & Happy(v0))
[positive|entailed] exists v0.(Event(v0))
[contrastive|no_contrastives] ","exists x.(Event(x) & Happy(x))","recall=1.00 precision=n/a f1=n/a (P:2/2 C:0/0)","recall=1.00 precision=n/a f1=n/a (P:2/2 C:0/0)"
"140","evaluated","The winner of the 1992 du Maurier Classic was Steinhauer.","WinnerOf(steinhauer, duMaurierClassic, year1992)","[reconstructed from report — not raw extraction]
top_formula_case: atomic
structural_class: ground_instance
canonical_fol: WinnerOf(steinhauer, duMaurierClassic1992)","[positive|entailed] WinnerOf(steinhauer,duMaurierClassic1992)
[contrastive|not_entailed] -WinnerOf(steinhauer, duMaurierClassic1992)","WinnerOf(steinhauer, duMaurierClassic1992)","recall=0.00 precision=1.00 f1=0.00 (P:0/1 C:1/1)","recall=1.00 precision=1.00 f1=1.00 (P:1/1 C:1/1)"
"140","evaluated","Steinhauer participated in the 1992 du Maurier Classic.","Participate(duMaurierClassic, steinhauer, year1992)","[reconstructed from report — not raw extraction]
top_formula_case: atomic
structural_class: ground_instance
canonical_fol: ParticipatedIn(steinhauer, duMaurierClassic1992)","[positive|entailed] ParticipatedIn(steinhauer,duMaurierClassic1992)
[contrastive|not_entailed] -ParticipatedIn(steinhauer, duMaurierClassic1992)","ParticipatedIn(steinhauer, duMaurierClassic1992)","recall=0.00 precision=1.00 f1=0.00 (P:0/1 C:1/1)","recall=1.00 precision=1.00 f1=1.00 (P:1/1 C:1/1)"
"140","evaluated","One six-way tie was on the leaderboard, and one person in the six-way tie was from Belgium.","∃x ∃y (OnLeaderBoardOf(x, duMaurierClassic) ∧ SixWayTie(x)) ∧ In(y, sixWayTie) ∧ Belgium(y))","[reconstructed from report — not raw extraction]
top_formula_case: quantification
structural_class: existential_compound_nucleus
canonical_fol: exists x.((SixWayTie(x) & OnLeaderboard(x)) & exists y.(InTie(y, x) & FromBelgium(y)))","[positive|unknown] exists v0.((SixWayTie(v0) & OnLeaderboard(v0)) & exists v1.(InTie(v1,v0) & FromBelgium(v1)))
[positive|unknown] exists v0.(SixWayTie(v0))
[positive|unknown] exists v0.(OnLeaderboard(v0))
[positive|unknown] exists v0.((SixWayTie(v0) & OnLeaderboard(v0)) & exists v1.(InTie(v1,v0)))
[contrastive|no_contrastives] ","exists x.((SixWayTie(x) & OnLeaderboard(x)) & exists y.(InTie(y, x) & FromBelgium(y)))","PARSE_ERROR (normalized: exists x exists y (OnLeaderBoardOf(x, duMaurierClassic) & SixWayTie(x)) & In(y, sixWayTie) & Belgium(y)))","recall=0.00 precision=n/a f1=n/a (P:0/4 C:0/0)"
"140","evaluated","Descampe is from Belgium and is on the leaderboard of the 1992 du Maurier Classic.","From(descampe, belgium) ∧ OnLeaderBoardOf(descampe, duMaurierClassic)","[reconstructed from report — not raw extraction]
top_formula_case: connective
structural_class: ground_instance
canonical_fol: (From(descampe, belgium) & OnLeaderboardOf(descampe, the1992DuMaurierClassic))","[positive|entailed] (From(descampe,belgium) & OnLeaderboardOf(descampe,the1992DuMaurierClassic))
[positive|entailed] From(descampe,belgium)
[positive|entailed] OnLeaderboardOf(descampe,the1992DuMaurierClassic)
[contrastive|not_entailed] (-From(descampe, belgium) & OnLeaderboardOf(descampe, the1992DuMaurierClassic))
[contrastive|not_entailed] (From(descampe, belgium) & -OnLeaderboardOf(descampe, the1992DuMaurierClassic))","(From(descampe, belgium) & OnLeaderboardOf(descampe, the1992DuMaurierClassic))","recall=0.33 precision=1.00 f1=0.50 (P:1/3 C:2/2)","recall=1.00 precision=1.00 f1=1.00 (P:3/3 C:2/2)"
"140","evaluated","All people on the leaderboard of the 1992 du Maurier Classic participated in the 1992 du Maurier Classic.","∀x (LeaderBoard(maurier, x) → Participate(maurier, x))","[reconstructed from report — not raw extraction]
top_formula_case: quantification
structural_class: compound_restrictor_universal
canonical_fol: all x.((Person(x) & OnLeaderboardOf(x, duMaurierClassic1992)) -> ParticipatedIn(x, duMaurierClassic1992))","[positive|entailed] all v0.((Person(v0) & OnLeaderboardOf(v0,duMaurierClassic1992)) -> ParticipatedIn(v0,duMaurierClassic1992))
[contrastive|not_entailed] all x.((Person(x) & OnLeaderboardOf(x, duMaurierClassic1992)) -> -ParticipatedIn(x, duMaurierClassic1992))","all x.((Person(x) & OnLeaderboardOf(x, duMaurierClassic1992)) -> ParticipatedIn(x, duMaurierClassic1992))","recall=0.00 precision=1.00 f1=0.00 (P:0/1 C:1/1)","recall=1.00 precision=1.00 f1=1.00 (P:1/1 C:1/1)"
"459","evaluated","Jane does not like any animals that bark.","∀x (Animal(x) ∧ Bark(x) → ¬Like(jane, x))","[reconstructed from report — not raw extraction]
top_formula_case: quantification
structural_class: compound_restrictor_universal
canonical_fol: all x.((Animal(x) & Bark(x)) -> -Like(jane, x))","[positive|entailed] all v0.((Animal(v0) & Bark(v0)) -> -Like(jane,v0))
[contrastive|not_entailed] all x.((Animal(x) & Bark(x)) -> Like(jane, x))","all x.((Animal(x) & Bark(x)) -> -Like(jane, x))","recall=1.00 precision=1.00 f1=1.00 (P:1/1 C:1/1)","recall=1.00 precision=1.00 f1=1.00 (P:1/1 C:1/1)"
"459","evaluated","All dogs are animals that bark.","∀x (Dog(x) → Animal(x) ∧ Bark(x))","[reconstructed from report — not raw extraction]
top_formula_case: quantification
structural_class: simple_universal
canonical_fol: all x.(Dog(x) -> (Animal(x) & Bark(x)))","[positive|entailed] all v0.(Dog(v0) -> (Animal(v0) & Bark(v0)))
[positive|entailed] all v0.(Dog(v0) -> Animal(v0))
[positive|entailed] all v0.(Dog(v0) -> Bark(v0))
[contrastive|not_entailed] all x.(Dog(x) -> (-Animal(x) & Bark(x)))
[contrastive|not_entailed] all x.(Dog(x) -> (Animal(x) & -Bark(x)))
[contrastive|not_entailed] all x.(Dog(x) -> -((Animal(x) & Bark(x))))","all x.(Dog(x) -> (Animal(x) & Bark(x)))","recall=1.00 precision=1.00 f1=1.00 (P:3/3 C:3/3)","recall=1.00 precision=1.00 f1=1.00 (P:3/3 C:3/3)"
"459","evaluated","Jane likes all animals that jump.","∀x (Animal(x) ∧ Jump(x) → Like(jane, x))","[reconstructed from report — not raw extraction]
top_formula_case: quantification
structural_class: compound_restrictor_universal
canonical_fol: all x.((Animal(x) & Jump(x)) -> Like(jane, x))","[positive|entailed] all v0.((Animal(v0) & Jump(v0)) -> Like(jane,v0))
[contrastive|not_entailed] all x.((Animal(x) & Jump(x)) -> -Like(jane, x))","all x.((Animal(x) & Jump(x)) -> Like(jane, x))","recall=1.00 precision=1.00 f1=1.00 (P:1/1 C:1/1)","recall=1.00 precision=1.00 f1=1.00 (P:1/1 C:1/1)"
"459","evaluated","If an animal has legs, then it jumps.","∀x (∃y ∃z (¬(y=z) ∧ Leg(y) ∧ Leg(z) ∧ Have(x, y) ∧ Have(x, z)) → Jump(x))","[reconstructed from report — not raw extraction]
top_formula_case: quantification
structural_class: simple_universal
canonical_fol: all x.(Animal(x) -> (HasLegs(x) -> Jumps(x)))","[positive|entailed] all v0.(Animal(v0) -> (HasLegs(v0) -> Jumps(v0)))
[contrastive|not_entailed] all x.(Animal(x) -> -((HasLegs(x) -> Jumps(x))))","all x.(Animal(x) -> (HasLegs(x) -> Jumps(x)))","recall=0.00 precision=1.00 f1=0.00 (P:0/1 C:1/1)","recall=1.00 precision=1.00 f1=1.00 (P:1/1 C:1/1)"
"459","evaluated","If an animal is terricolous, then it has legs.","∀x (Terricolous(x) → ∃y ∃z (¬(y=z) ∧ Leg(y) ∧ Leg(z) ∧ Have(x, y) ∧ Have(x, z)))","[reconstructed from report — not raw extraction]
top_formula_case: quantification
structural_class: simple_universal
canonical_fol: all x.(Terricolous(x) -> HasLegs(x))","[positive|entailed] all v0.(Terricolous(v0) -> HasLegs(v0))
[contrastive|not_entailed] all x.(Terricolous(x) -> -HasLegs(x))","all x.(Terricolous(x) -> HasLegs(x))","recall=0.00 precision=1.00 f1=0.00 (P:0/1 C:1/1)","recall=1.00 precision=1.00 f1=1.00 (P:1/1 C:1/1)"
"459","evaluated","KiKi is an animal.","Animal(kiki)","[reconstructed from report — not raw extraction]
top_formula_case: atomic
structural_class: ground_instance
canonical_fol: Animal(kiki)","[positive|entailed] Animal(kiki)
[contrastive|not_entailed] -Animal(kiki)","Animal(kiki)","recall=1.00 precision=1.00 f1=1.00 (P:1/1 C:1/1)","recall=1.00 precision=1.00 f1=1.00 (P:1/1 C:1/1)"
"459","evaluated","If KiKi neither jumps nor has legs, then KiKi is terricolous or has legs.","¬Jump(kiki) ∧ ¬(∃y ∃z (¬(y=z) ∧ Leg(y) ∧ Leg(z) ∧ Have(kiki, y) ∧ Have(kiki, z))) → Terricolous(kiki) ∨ ∃y ∃z (¬(y=z) ∧ Leg(y) ∧ Leg(z) ∧ Have(kiki, y) ∧ Have(kiki, z))","[reconstructed from report — not raw extraction]
top_formula_case: connective
structural_class: ground_instance
canonical_fol: (-((Jumps(kiki) | HasLegs(kiki))) -> (Terricolous(kiki) | HasLegs(kiki)))","[positive|entailed] (-((Jumps(kiki) | HasLegs(kiki))) -> (Terricolous(kiki) | HasLegs(kiki)))
[contrastive|no_contrastives] ","(-((Jumps(kiki) | HasLegs(kiki))) -> (Terricolous(kiki) | HasLegs(kiki)))","recall=0.00 precision=n/a f1=n/a (P:0/1 C:0/0)","recall=1.00 precision=n/a f1=n/a (P:1/1 C:0/0)"
"101","evaluated","Ailton Silva, born in 1995, is commonly known as Ailton.","BornIn(ailtonSilva, year1995) ∧ CommonlyKnownAs(ailtonSilva, ailton)","[reconstructed from report — not raw extraction]
top_formula_case: connective
structural_class: ground_instance
canonical_fol: (BornIn(ailtonSilva, 1995) & KnownAs(ailtonSilva, ailton))","[positive|unknown] (BornIn(ailtonSilva,1995) & KnownAs(ailtonSilva,ailton))
[positive|unknown] BornIn(ailtonSilva,1995)
[positive|unknown] KnownAs(ailtonSilva,ailton)
[contrastive|no_contrastives] ","(BornIn(ailtonSilva, 1995) & KnownAs(ailtonSilva, ailton))","recall=0.00 precision=n/a f1=n/a (P:0/3 C:0/0)","recall=0.00 precision=n/a f1=n/a (P:0/3 C:0/0)"
"101","evaluated","Ailton is a football player who was loaned out to Braga.","FootballPlayer(ailton) ∧ LoanedTo(ailton, braga)","[reconstructed from report — not raw extraction]
top_formula_case: connective
structural_class: ground_instance
canonical_fol: (FootballPlayer(ailton) & LoanedOutTo(ailton, braga))","[positive|entailed] (FootballPlayer(ailton) & LoanedOutTo(ailton,braga))
[positive|entailed] FootballPlayer(ailton)
[positive|entailed] LoanedOutTo(ailton,braga)
[contrastive|not_entailed] (-FootballPlayer(ailton) & LoanedOutTo(ailton, braga))
[contrastive|not_entailed] (FootballPlayer(ailton) & -LoanedOutTo(ailton, braga))","(FootballPlayer(ailton) & LoanedOutTo(ailton, braga))","recall=0.33 precision=1.00 f1=0.50 (P:1/3 C:2/2)","recall=1.00 precision=1.00 f1=1.00 (P:3/3 C:2/2)"
"101","evaluated","Ailton Silva is a Brazilian footballer who plays for Náutico.","Brazilian(ailtonSilva) ∧ Footballplayer(ailtonSilva) ∧ PlayFor(ailtonSilva, nautico)","[reconstructed from report — not raw extraction]
top_formula_case: connective
structural_class: ground_instance
canonical_fol: (BrazilianFootballer(ailtonSilva) & PlaysFor(ailtonSilva, nautico))","[positive|entailed] (BrazilianFootballer(ailtonSilva) & PlaysFor(ailtonSilva,nautico))
[positive|entailed] BrazilianFootballer(ailtonSilva)
[positive|entailed] PlaysFor(ailtonSilva,nautico)
[contrastive|not_entailed] (-BrazilianFootballer(ailtonSilva) & PlaysFor(ailtonSilva, nautico))
[contrastive|not_entailed] (BrazilianFootballer(ailtonSilva) & -PlaysFor(ailtonSilva, nautico))","(BrazilianFootballer(ailtonSilva) & PlaysFor(ailtonSilva, nautico))","recall=0.00 precision=1.00 f1=0.00 (P:0/3 C:2/2)","recall=1.00 precision=1.00 f1=1.00 (P:3/3 C:2/2)"
"101","evaluated","Náutico is a football club along with Braga.","FootballClub(nautico) ∧ FootballClub(braga)","[reconstructed from report — not raw extraction]
top_formula_case: connective
structural_class: ground_instance
canonical_fol: (FootballClub(nautico) & FootballClub(braga))","[positive|entailed] (FootballClub(nautico) & FootballClub(braga))
[positive|entailed] FootballClub(nautico)
[positive|entailed] FootballClub(braga)
[contrastive|not_entailed] (-FootballClub(nautico) & FootballClub(braga))
[contrastive|not_entailed] (FootballClub(nautico) & -FootballClub(braga))","(FootballClub(nautico) & FootballClub(braga))","recall=1.00 precision=1.00 f1=1.00 (P:3/3 C:2/2)","recall=1.00 precision=1.00 f1=1.00 (P:3/3 C:2/2)"
"101","evaluated","Fluminense is a football club.","FootballClub(fluminense)","[reconstructed from report — not raw extraction]
top_formula_case: atomic
structural_class: ground_instance
canonical_fol: FootballClub(fluminense)","[positive|entailed] FootballClub(fluminense)
[contrastive|not_entailed] -FootballClub(fluminense)","FootballClub(fluminense)","recall=1.00 precision=1.00 f1=1.00 (P:1/1 C:1/1)","recall=1.00 precision=1.00 f1=1.00 (P:1/1 C:1/1)"
"380","FAILURE: schema_violation","People in this club who perform in school talent shows often attend and are very engaged with school events.","","AtomicFormula 'Attend': argument 'z' is not a declared entity/constant or bound variable","","","",""
